Unnamed: 0,J,S,gamma,D,mu,lab,load,imbalance,t,c,r,t_prob,e,P,size,size_i,vi_job_id,vi_attempts,vi_time,vi_iter,vi_g_tmp,vi_g,ospi_job_id,ospi_attempts,ospi_time,ospi_iter,ospi_g_tmp,ospi_g,ospi_opt_gap_tmp,ospi_opt_gap,sdf_job_id,sdf_attempts,sdf_time,sdf_iter,sdf_g_tmp,sdf_g,sdf_opt_gap_tmp,sdf_opt_gap,fcfs_job_id,fcfs_attempts,fcfs_time,fcfs_iter,fcfs_g_tmp,fcfs_g,fcfs_opt_gap_tmp,fcfs_opt_gap,pi_job_id,pi_attempts,pi_time,pi_iter,pi_g_tmp,pi_g,pi_opt_gap_tmp,pi_opt_gap,cmu_t_min_job_id,cmu_t_min_attempts,cmu_t_min_time,cmu_t_min_iter,cmu_t_min_g_tmp,cmu_t_min_g,cmu_t_min_opt_gap_tmp,cmu_t_min_opt_gap
176,2,2,20,200,"[4.0, 4.0]","[4.199999999999999, 1.4]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5808752025931927,0.0001,1000,363609,1090827,7029252177,1,(HH:MM:SS): 05:59:05,1,5.4297637939453125,5.42980957,7032975177,1,(HH:MM:SS): 05:59:05,1,5.383850098,5.3838958740234375,0.008455929,0.008455858,7048467177,1,(HH:MM:SS): 03:13:37,3861,5.27142334,5.271057129,0.029161573,0.029237202401025158,7049984177,1,(HH:MM:SS): 03:13:27,3861,5.27142334,5.271057129,0.029161573,0.029237202401025158,,0,00:00,0,,,,,7035491177,1,(HH:MM:SS): 05:59:07,11,5.3643951416015625,5.364257813,0.012038949542637947,0.012072570310919269
177,2,2,20,200,"[4.0, 8.0]","[4.199999999999999, 2.8]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5828193832599118,0.0001,1000,363609,1090827,7045369178,1,(HH:MM:SS): 03:13:14,2701,6.989532470703125,6.989532470703125,7032978178,1,(HH:MM:SS): 05:59:05,1,6.7986602783203125,6.7986602783203125,0.027308291818209603,0.027308291818209603,7048469178,1,(HH:MM:SS): 03:12:08,3491,6.757324219,6.757110595703125,0.033222287,0.03325285,7049985178,1,(HH:MM:SS): 03:12:06,3491,6.757324219,6.757110595703125,0.033222287,0.03325285,,0,00:00,0,,,,,7035492178,1,(HH:MM:SS): 05:59:05,1,6.8069915771484375,6.8069915771484375,0.026116323848528376,0.026116323848528376
178,2,2,20,200,"[4.0, 4.0]","[5.4, 1.8]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8618924889543446,0.0001,1000,363609,1090827,7045370179,2,(HH:MM:SS): 11:22:06,61571,5.637817383,,7032979179,2,(HH:MM:SS): 05:40:06,42861,5.246337891,,0.069438129,,7048470179,2,(HH:MM:SS): 11:22:07,87131,3.865722656,,0.3143228320883404,,7049987179,2,(HH:MM:SS): 11:22:06,86701,3.865722656,,0.3143228320883404,,,0,00:00,0,,,,,7051330179,2,(HH:MM:SS): 11:22:07,86401,5.552124023,,0.015199740175381617,
179,2,2,20,200,"[4.0, 8.0]","[5.4, 3.6]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8637124381894258,0.0001,1000,363609,1090827,7045371180,2,(HH:MM:SS): 11:22:06,62191,7.117492676,,7045657180,2,(HH:MM:SS): 11:22:07,86641,6.398864746,,0.10096644456449967,,7034195180,2,(HH:MM:SS): 05:40:08,43261,5.171386719,,0.27342577585689415,,7034887180,2,(HH:MM:SS): 05:40:06,42791,5.171386719,,0.27342577585689415,,,0,00:00,0,,,,,7051333180,2,(HH:MM:SS): 11:22:06,135021,6.218566895,,0.12629809712467735,
180,2,5,10,100,"[4.0, 4.0]","[3.4999999999999996, 10.5]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4744682540382698,0.0001,1000,367236,1101708,7029501181,1,(HH:MM:SS): 05:59:07,11,16.4659481,16.4659481,7032981181,1,(HH:MM:SS): 05:59:12,51,14.978158950805664,14.978158950805664,0.090355511,0.090355511,7034196181,2,(HH:MM:SS): 05:40:07,54071,14.94525146484375,,0.092354028,,7049989181,2,(HH:MM:SS): 11:22:06,110181,14.94525146484375,,0.092354028,,,0,00:00,0,,,,,7051334181,2,(HH:MM:SS): 11:22:06,109971,14.574771881103516,,0.11485377044258249,
181,2,5,10,100,"[4.0, 8.0]","[3.4999999999999996, 21.0]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5189698356801346,0.0001,1000,367236,1101708,7029502182,2,(HH:MM:SS): 05:40:08,41641,30.804656982421875,,7045659182,2,(HH:MM:SS): 11:22:06,129481,27.255523681640625,,0.11521418020679468,,7048473182,2,(HH:MM:SS): 11:22:06,109821,27.97705078,,0.091791517,,7049990182,2,(HH:MM:SS): 11:22:06,109501,27.97705078,,0.091791517,,,0,00:00,0,,,,,7035496182,2,(HH:MM:SS): 05:40:06,72211,29.33343505859375,,0.047759724,
182,2,5,10,100,"[4.0, 4.0]","[4.5, 13.5]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8398985033489323,0.0001,1000,367236,1101708,7045374183,2,(HH:MM:SS): 11:22:06,84491,17.95397186279297,,7032983183,2,(HH:MM:SS): 05:40:07,65711,14.254852294921875,,0.20603349476875302,,7034198183,2,(HH:MM:SS): 05:40:07,54521,11.73522949,,0.3463714000517579,,7049991183,2,(HH:MM:SS): 11:22:06,109091,11.73522949,,0.3463714000517579,,,0,00:00,0,,,,,7035497183,2,(HH:MM:SS): 05:40:07,54701,9.299240112304688,,0.48205109246182853,
183,2,5,10,100,"[4.0, 8.0]","[4.5, 27.0]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8578355517166969,0.0001,1000,367236,1101708,7029504184,2,(HH:MM:SS): 05:40:06,42601,33.90251159667969,,7045661184,2,(HH:MM:SS): 11:22:06,131351,25.286773681640625,,0.25413273262866054,,7034201184,2,(HH:MM:SS): 05:40:06,54211,22.46929931640625,,0.33723791370646333,,7049992184,2,(HH:MM:SS): 11:22:06,109441,22.47869873046875,,0.33696066539594527,,,0,00:00,0,,,,,7035498184,2,(HH:MM:SS): 05:40:06,72371,31.82171630859375,,0.061375845,
184,2,5,10,100,"[4.0, 4.0]","[7.0, 7.0]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4744682540382698,0.0001,1000,367236,1101708,7029564185,1,(HH:MM:SS): 05:59:16,51,16.77307129,16.77307129,7045662185,2,(HH:MM:SS): 11:22:06,124181,15.12603759765625,,0.098195117,,7034202185,2,(HH:MM:SS): 05:40:07,53931,15.05187988,,0.10261635311669881,,7034895185,2,(HH:MM:SS): 05:40:07,54741,15.05187988,,0.10261635311669881,,,0,00:00,0,,,,,7051339185,1,(HH:MM:SS): 03:07:50,2951,14.658966064453125,14.658966064453125,0.1260416287616899,0.1260416287616899
185,2,5,10,100,"[4.0, 8.0]","[7.0, 14.0]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.506148004,0.0001,1000,367236,1101708,7029565186,1,(HH:MM:SS): 05:59:05,1,27.23730469,27.23730469,7045666186,2,(HH:MM:SS): 11:22:06,117981,24.79492188,,0.089670503,,7034203186,2,(HH:MM:SS): 05:40:07,54971,23.73046875,,0.1287512100677638,,7049994186,2,(HH:MM:SS): 11:22:06,109621,23.73046875,,0.1287512100677638,,,0,00:00,0,,,,,7051343186,1,(HH:MM:SS): 03:11:28,5501,24.50097656,24.50097656,0.10046251478971711,0.10046251478971711
186,2,5,10,100,"[4.0, 4.0]","[9.0, 9.0]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8398985033489323,0.0001,1000,367236,1101708,7045378187,2,(HH:MM:SS): 11:22:07,85951,18.06762695,,7032987187,2,(HH:MM:SS): 05:40:07,60471,13.65234375,,0.24437538004188905,,7048483187,2,(HH:MM:SS): 11:22:07,109521,12.30834961,,0.3187622457942031,,7049995187,2,(HH:MM:SS): 11:22:06,109441,12.30834961,,0.3187622457942031,,,0,00:00,0,,,,,7051347187,1,(HH:MM:SS): 03:18:16,6451,12.155914306640625,12.155914306640625,0.32719917573136953,
187,2,5,10,100,"[4.0, 8.0]","[9.0, 18.0]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8531748800946327,0.0001,1000,367236,1101708,7045379188,2,(HH:MM:SS): 11:22:08,85151,29.22705078,,7033018188,2,(HH:MM:SS): 05:40:07,59631,20.34417724609375,,0.3039264413518887,,7048484188,2,(HH:MM:SS): 11:22:07,109351,19.9654541,,0.3168844078386822,,7034898188,2,(HH:MM:SS): 05:40:06,54251,19.96130371,,0.31702641295086625,,,0,00:00,0,,,,,7035504188,1,(HH:MM:SS): 05:59:07,21,25.582229614257812,25.582229614257812,0.12470711445612043,
188,2,5,10,100,"[4.0, 4.0]","[10.5, 3.5]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4744682540382698,0.0001,1000,367236,1101708,7045380189,1,(HH:MM:SS): 03:06:38,1961,16.465639114379883,16.4659481,7033019189,1,(HH:MM:SS): 05:59:08,21,14.978004455566406,14.978004455566406,0.090347824,0.090364894,7048485189,2,(HH:MM:SS): 11:22:06,109381,14.883453369140625,,0.096090151,,7049999189,2,(HH:MM:SS): 11:22:07,109651,14.88376235961914,,0.096071385,,,0,00:00,0,,,,,7035505189,1,(HH:MM:SS): 05:59:05,1,15.084297180175781,15.084451675415039,0.083892397,0.083900205
189,2,5,10,100,"[4.0, 8.0]","[10.5, 7.0]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4914472370989624,0.0001,1000,367236,1101708,7045384190,1,(HH:MM:SS): 03:04:40,1471,21.78003692626953,21.78003692626953,7045672190,2,(HH:MM:SS): 11:22:06,117471,20.128971099853516,,0.075806383,,7048486190,2,(HH:MM:SS): 11:22:07,109441,19.079803466796875,,0.12397745093883779,,7050000190,2,(HH:MM:SS): 11:22:07,109311,19.079803466796875,,0.12397745093883779,,,0,00:00,0,,,,,7035506190,2,(HH:MM:SS): 05:40:06,72451,19.20950698852539,,0.11802229474844234,
190,2,5,10,100,"[4.0, 4.0]","[13.5, 4.5]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8398985033489323,0.0001,1000,367236,1101708,7045385191,2,(HH:MM:SS): 11:22:06,85331,17.95397186279297,,7033041191,2,(HH:MM:SS): 05:40:06,59181,14.254852294921875,,0.20603349476875302,,7034209191,2,(HH:MM:SS): 05:40:06,54691,11.732574462890625,,0.34651927982550185,,7050001191,2,(HH:MM:SS): 11:22:06,109601,11.732574462890625,,0.34651927982550185,,,0,00:00,0,,,,,7035507191,2,(HH:MM:SS): 05:40:07,54571,15.25546646118164,,0.1503013050390033,
191,2,5,10,100,"[4.0, 8.0]","[13.5, 9.0]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.847358725,0.0001,1000,367236,1101708,7029696192,2,(HH:MM:SS): 05:40:07,42701,24.21557617,,7045674192,2,(HH:MM:SS): 11:22:07,119531,17.529937744140625,,0.27608834827144685,,7034210192,2,(HH:MM:SS): 05:40:06,54601,15.429290771484375,,0.3628361075544174,,7034903192,2,(HH:MM:SS): 05:40:07,54841,15.429290771484375,,0.3628361075544174,,,0,00:00,0,,,,,7035508192,2,(HH:MM:SS): 05:40:06,72441,14.422569274902344,,0.40440941101152367,
192,2,5,15,150,"[4.0, 4.0]","[3.4999999999999996, 10.5]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4474633473975322,0.0001,1000,820836,2462508,7045387193,1,(HH:MM:SS): 03:24:52,2161,16.068458557128906,16.068458557128906,7033043193,2,(HH:MM:SS): 05:40:09,26071,15.231704711914062,,0.052074307,,7048489193,2,(HH:MM:SS): 11:22:10,35951,14.80712891,,0.07849724,,7050003193,2,(HH:MM:SS): 11:22:07,36211,14.807510375976562,,0.0784735,,,0,00:00,0,,,,,7051382193,2,(HH:MM:SS): 11:22:08,37541,14.574432373046875,,0.092978812,
193,2,5,15,150,"[4.0, 8.0]","[3.4999999999999996, 21.0]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4860627487542881,0.0001,1000,820836,2462508,7029772194,2,(HH:MM:SS): 05:40:07,13441,30.11657715,,7045677194,2,(HH:MM:SS): 11:22:09,52141,27.295684814453125,,0.093665768,,7048490194,2,(HH:MM:SS): 11:22:09,36221,27.35656738,,0.091644205,,7034905194,2,(HH:MM:SS): 05:40:09,18011,27.35656738,,0.091644205,,,0,00:00,0,,,,,7051518194,2,(HH:MM:SS): 11:22:08,54831,28.175872802734375,,0.064439738,
194,2,5,15,150,"[4.0, 4.0]","[4.5, 13.5]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.825919328,0.0001,1000,820836,2462508,7029773195,2,(HH:MM:SS): 05:40:11,13511,17.99163818359375,,7048125195,2,(HH:MM:SS): 11:22:06,52091,15.16571044921875,,0.15706895089475023,,7048491195,2,(HH:MM:SS): 11:22:07,36251,13.16223145,,0.26842506996862014,,7034907195,2,(HH:MM:SS): 05:40:09,17931,13.16070556640625,,0.2685098804172674,,,0,00:00,0,,,,,7052077195,2,(HH:MM:SS): 11:22:08,36941,11.14501953,,0.3805444830803155,
195,2,5,15,150,"[4.0, 8.0]","[4.5, 27.0]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8450860111127163,0.0001,1000,820836,2462508,7029843196,2,(HH:MM:SS): 05:40:06,13581,33.679107666015625,,7048126196,2,(HH:MM:SS): 11:22:08,52491,27.00634766,,0.19812757736746295,,7048495196,2,(HH:MM:SS): 11:22:07,36371,25.52990723,,0.24196604376416392,,7034908196,2,(HH:MM:SS): 05:40:09,18151,25.52490234,,0.2421146487350002,,,0,00:00,0,,,,,7052079196,2,(HH:MM:SS): 11:22:08,55631,31.894866943359375,,0.052977672,
196,2,5,15,150,"[4.0, 4.0]","[7.0, 7.0]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4474633473975322,0.0001,1000,820836,2462508,7029844197,1,(HH:MM:SS): 05:59:27,31,16.31317138671875,16.312599182128906,7033067197,2,(HH:MM:SS): 05:40:07,20761,14.876174926757812,,0.088088111,,7048496197,2,(HH:MM:SS): 11:22:09,36281,14.84375,,0.090075765,,7034909197,2,(HH:MM:SS): 05:40:10,18221,14.844131469726562,,0.090052381,,,0,00:00,0,,,,,7054279197,1,(HH:MM:SS): 03:23:00,2761,14.599037170410156,14.599037170410156,0.10507670002806098,0.10504530838935984
197,2,5,15,150,"[4.0, 8.0]","[7.0, 14.0]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4744682540382698,0.0001,1000,820836,2462508,7045392198,1,(HH:MM:SS): 03:28:15,2431,26.204071044921875,26.204071044921875,7033068198,2,(HH:MM:SS): 05:40:07,22331,24.54742431640625,,0.063220968,,7034217198,2,(HH:MM:SS): 05:40:09,18041,23.10760498046875,,0.11816736640443484,,7034910198,2,(HH:MM:SS): 05:40:09,18191,23.10760498046875,,0.11816736640443484,,,0,00:00,0,,,,,7054287198,1,(HH:MM:SS): 03:23:27,4171,23.654747009277344,23.654747009277344,0.097287327,0.097287327
198,2,5,15,150,"[4.0, 4.0]","[9.0, 9.0]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.825919328,0.0001,1000,820836,2462508,7029904199,2,(HH:MM:SS): 05:40:12,13341,18.081283569335938,,7033069199,2,(HH:MM:SS): 05:40:06,20661,14.2364502,,0.21264161691174918,,7034218199,2,(HH:MM:SS): 05:40:09,18021,13.63677978515625,,0.2458068735627334,,7050010199,2,(HH:MM:SS): 11:22:09,36331,13.63677978515625,,0.2458068735627334,,,0,00:00,0,,,,,7035516199,2,(HH:MM:SS): 05:40:06,18511,11.904525756835938,,0.34161058250174053,
199,2,5,15,150,"[4.0, 8.0]","[9.0, 18.0]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8398985033489325,0.0001,1000,820836,2462508,7045394200,2,(HH:MM:SS): 11:22:11,27131,29.007965087890625,,7048130200,2,(HH:MM:SS): 11:22:06,40111,22.421524047851562,,0.2270562936794409,,7034219200,1,(HH:MM:SS): 05:40:11,17981,22.13079833984375,,0.23707856539436295,,7034912200,2,(HH:MM:SS): 05:40:07,16551,22.12634277,,0.2372321634283081,,,0,00:00,0,,,,,7035517200,2,(HH:MM:SS): 05:40:07,27531,23.941986083984375,,0.17464096459565318,
200,2,5,15,150,"[4.0, 4.0]","[10.5, 3.5]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4474633473975322,0.0001,1000,820836,2462508,7029906201,1,(HH:MM:SS): 05:59:20,21,16.068458557128906,16.068458557128906,7033071201,2,(HH:MM:SS): 05:40:07,18201,15.231704711914062,,0.052074307,,7034220201,2,(HH:MM:SS): 05:40:10,18311,14.773178100585938,,0.080610125,,7034913201,2,(HH:MM:SS): 05:40:11,17811,14.77355957,,0.080586385,,,0,00:00,0,,,,,7058299201,1,(HH:MM:SS): 03:17:59,2151,14.837074279785156,14.837074279785156,0.076633628,0.076633628
201,2,5,15,150,"[4.0, 8.0]","[10.5, 7.0]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4616515209041428,0.0001,1000,820836,2462508,7030189202,1,(HH:MM:SS): 05:59:05,1,20.996742248535156,20.99700927734375,7033072202,2,(HH:MM:SS): 05:40:09,18841,19.919281005859375,,0.051315638870165714,,7048501202,2,(HH:MM:SS): 11:22:07,36261,18.7902832,,0.10508578041739264,,7050013202,2,(HH:MM:SS): 11:22:08,35821,18.7902832,,0.10508578041739264,,,0,00:00,0,,,,,7035519202,1,(HH:MM:SS): 05:59:15,31,18.886680603027344,18.886680603027344,0.10049471582454757,0.10050615525485808
202,2,5,15,150,"[4.0, 4.0]","[13.5, 4.5]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.825919328,0.0001,1000,820836,2462508,7030252203,2,(HH:MM:SS): 05:40:07,13321,17.991256713867188,,7048133203,2,(HH:MM:SS): 11:22:08,37601,15.16571044921875,,0.15705107817568856,,7034222203,2,(HH:MM:SS): 05:40:07,17991,13.15307617,,0.26891843182155506,,7034915203,2,(HH:MM:SS): 05:40:08,18141,13.15155029296875,,0.2690032440684435,,,0,00:00,0,,,,,7035520203,2,(HH:MM:SS): 05:40:07,18811,15.55328369140625,,0.13550876746602208,
203,2,5,15,150,"[4.0, 8.0]","[13.5, 9.0]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8336335688535107,0.0001,1000,820836,2462508,7045398204,2,(HH:MM:SS): 11:22:07,26891,23.84246826171875,,7033092204,2,(HH:MM:SS): 05:40:09,20191,18.936614990234375,,0.2057611325150076,,7034224204,2,(HH:MM:SS): 05:40:07,17951,17.19879150390625,,0.27864886658901533,,7034918204,2,(HH:MM:SS): 05:40:08,18251,17.19879150390625,,0.27864886658901533,,,0,00:00,0,,,,,7035521204,2,(HH:MM:SS): 05:40:07,27471,15.477523803710938,,0.35084221843920793,
204,2,5,20,200,"[4.0, 4.0]","[3.4999999999999996, 10.5]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4317769512630918,0.0001,1000,1454436,4363308,7045399205,2,(HH:MM:SS): 11:22:20,12231,15.815277099609375,,7048136205,2,(HH:MM:SS): 11:22:07,24901,14.983978271484375,,0.052563026,,7048505205,2,(HH:MM:SS): 11:22:08,16381,14.6685791,,0.072505717,,7050016205,2,(HH:MM:SS): 11:22:16,16601,14.6685791,,0.072505717,,,0,00:00,0,,,,,7035522205,2,(HH:MM:SS): 05:40:16,8421,14.50195313,,0.083041477,
205,2,5,20,200,"[4.0, 8.0]","[3.4999999999999996, 21.0]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4649785217469997,0.0001,1000,1454436,4363308,7045400206,2,(HH:MM:SS): 11:22:13,12001,29.645782470703125,,7048137206,2,(HH:MM:SS): 11:22:13,24541,27.188690185546875,,0.082881681,,7034226206,2,(HH:MM:SS): 05:40:17,8031,26.837677001953125,,0.094721921,,7050017206,2,(HH:MM:SS): 11:22:14,16591,26.837677001953125,,0.094721921,,,0,00:00,0,,,,,7058328206,2,(HH:MM:SS): 11:22:11,26181,27.40930938720703,,0.07543984,
206,2,5,20,200,"[4.0, 4.0]","[4.5, 13.5]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8161928796403294,0.0001,1000,1454436,4363308,7045401207,2,(HH:MM:SS): 11:22:18,12201,17.94433594,,7048138207,2,(HH:MM:SS): 11:22:12,25231,15.79284668,,0.11989795918367346,,7049782207,2,(HH:MM:SS): 11:22:12,16671,13.93066406,,0.2236734693877551,,7034921207,2,(HH:MM:SS): 05:40:09,8071,13.598862290382385,,0.24216408242984694,,,0,00:00,0,,,,,7058329207,2,(HH:MM:SS): 11:22:13,16801,12.31933594,,0.313469388,
207,2,5,20,200,"[4.0, 8.0]","[4.5, 27.0]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8353186087841584,0.0001,1000,1454436,4363308,7030439208,2,(HH:MM:SS): 05:40:09,6031,33.40425109863281,,7033104208,2,(HH:MM:SS): 05:40:13,11951,28.38226318359375,,0.15033978460437944,,7049783208,2,(HH:MM:SS): 11:22:06,16631,27.15563965,,0.18706036641100027,,7050019208,2,(HH:MM:SS): 11:22:07,16581,27.16094970703125,,0.18690140285339585,,,0,00:00,0,,,,,7058341208,2,(HH:MM:SS): 11:22:10,26781,31.63201904296875,,0.053054087350474906,
208,2,5,20,200,"[4.0, 4.0]","[7.0, 7.0]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4317769512630918,0.0001,1000,1454436,4363308,7045406209,1,(HH:MM:SS): 03:46:00,1751,15.945053100585938,15.94482422,7048140209,2,(HH:MM:SS): 11:22:12,19701,14.703826904296875,,0.077843968,,7049784209,2,(HH:MM:SS): 11:22:17,16441,14.68139648,,0.0792507,,7034923209,2,(HH:MM:SS): 05:40:14,8321,14.68048095703125,,0.079308117,,,0,00:00,0,,,,,7035529209,2,(HH:MM:SS): 05:40:11,8521,14.497833251953125,,0.090762937,
209,2,5,20,200,"[4.0, 8.0]","[7.0, 14.0]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4547378493417362,0.0001,1000,1454436,4363308,7045407210,2,(HH:MM:SS): 11:22:07,12041,25.39367676,,7033106210,2,(HH:MM:SS): 05:40:06,10011,24.06494141,,0.052325442,,7034230210,2,(HH:MM:SS): 05:40:12,8141,22.67578125,,0.10703040499939911,,7050021210,2,(HH:MM:SS): 11:22:14,16341,22.67578125,,0.10703040499939911,,,0,00:00,0,,,,,7035530210,1,(HH:MM:SS): 05:59:12,11,23.09234619140625,23.09234619140625,0.090626127,
210,2,5,20,200,"[4.0, 4.0]","[9.0, 9.0]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8161928796403294,0.0001,1000,1454436,4363308,7045408211,2,(HH:MM:SS): 11:22:20,12211,18.017120361328125,,7033107211,2,(HH:MM:SS): 05:40:13,9761,14.76013184,,0.180771869,,7034231211,2,(HH:MM:SS): 05:40:13,8331,14.043731689453125,,0.2205340582840011,,7050022211,2,(HH:MM:SS): 11:22:07,16281,14.32250977,,0.2050611041947204,,,0,00:00,0,,,,,7035531211,2,(HH:MM:SS): 05:40:08,8471,12.277413010597229,,0.3185696290873752,
211,2,5,20,200,"[4.0, 8.0]","[9.0, 18.0]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8299871244348449,0.0001,1000,1454436,4363308,7045409212,2,(HH:MM:SS): 11:22:12,12271,28.77929688,,7033121212,2,(HH:MM:SS): 05:40:14,9231,23.5559082,,0.18149813369528334,,7049787212,2,(HH:MM:SS): 11:22:15,16681,23.22265625,,0.19307770614183917,,7034926212,2,(HH:MM:SS): 05:40:07,8081,21.172208786010742,,0.2643250153758059,,,0,00:00,0,,,,,7035532212,2,(HH:MM:SS): 05:40:07,13431,23.14758539199829,,0.195686208,
212,2,5,20,200,"[4.0, 4.0]","[10.5, 3.5]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4317769512630918,0.0001,1000,1454436,4363308,7045410213,2,(HH:MM:SS): 11:22:21,12161,15.81481934,,7048146213,2,(HH:MM:SS): 11:22:11,16801,14.983978271484375,,0.052535603,,7034234213,2,(HH:MM:SS): 05:40:06,8331,14.6484375,,0.07375246,,7050027213,2,(HH:MM:SS): 11:22:15,16561,14.64935302734375,,0.07369457,,,0,00:00,0,,,,,7058382213,2,(HH:MM:SS): 11:22:15,16761,14.653472900390625,,0.073434063,
213,2,5,20,200,"[4.0, 8.0]","[10.5, 7.0]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4436859167273841,0.0001,1000,1454436,4363308,7045411214,1,(HH:MM:SS): 03:51:10,1961,20.4296875,20.42999267578125,7048147214,2,(HH:MM:SS): 11:22:14,16931,19.8260498,,0.029547084,,7049789214,2,(HH:MM:SS): 11:22:12,16621,18.55224609,,0.091897706,,7050028214,2,(HH:MM:SS): 11:22:06,16581,18.55224609,,0.091897706,,,0,00:00,0,,,,,7035534214,2,(HH:MM:SS): 05:40:09,13331,18.62854004,,0.088163241,
214,2,5,20,200,"[4.0, 4.0]","[13.5, 4.5]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8161928796403294,0.0001,1000,1454436,4363308,7030582215,2,(HH:MM:SS): 05:40:16,6071,17.94433594,,7048148215,2,(HH:MM:SS): 11:22:14,16951,15.79284668,,0.11989795918367346,,7049790215,2,(HH:MM:SS): 11:22:16,16731,13.92333984,,0.22408163265306122,,7034929215,2,(HH:MM:SS): 05:40:06,8291,13.639068603515625,,0.2399234693877551,,,0,00:00,0,,,,,7058384215,2,(HH:MM:SS): 11:22:14,16931,15.71044922,,0.12448979591836734,
215,2,5,20,200,"[4.0, 8.0]","[13.5, 9.0]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8237041226714348,0.0001,1000,1454436,4363308,7008394216,2,(HH:MM:SS): 05:40:18,6121,23.57421875,,7042884216,2,(HH:MM:SS): 11:22:09,16651,19.60571289,,0.16834092792046396,,7042885216,2,(HH:MM:SS): 11:22:12,16191,18.15917969,,0.22970173985086992,,7008397216,2,(HH:MM:SS): 05:40:10,8251,16.714361906051636,,0.2909897849297069,,,0,00:00,0,,,,,7042888216,2,(HH:MM:SS): 11:22:11,26691,16.78466797,,0.2880074565037283,
